"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152246, 3126, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 117353, 0.000E+0, 0.000, 140063, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152331, 7938, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 157826, 0.000E+0, 0.000, 167734, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152419, 6146, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 52606, 0.000E+0, 0.000, 50670, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152508, 2011, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 192630, 0.000E+0, 0.000, 201505, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152557, 1684, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 61862, 0.000E+0, 0.000, 80420, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152647, 7465, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 39492, 0.000E+0, 0.000, 41496, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152736, 350, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 39758, 0.000E+0, 0.000, 42826, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152826, 1158, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 36473, 0.000E+0, 0.000, 45785, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 152916, 7655, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 44344, 0.000E+0, 0.000, 69510, 1.000E+0, 1.000, 0, "pC"
"M6600", 1, 9, 0, 1, 1, 0, "3", "0", 0, " ", 20060327, 153007, 6889, "           ", " ", 1.000E+0, 1.000, 0, 0.000E+0, 0.000, 50957, 0.000E+0, 0.000, 58712, 1.000E+0, 1.000, 0, "pC"
